"                                ""Beautiful 1.5 in Montreal Nord -NOW!!! ALL INCLUDED"""
"                            650,00$"
                                Old Port-Montreal- New condo apartment for rent- 1 bedroom
"                            1450,00$"
"                                6 1/2  GRAND, RÉNOVÉ ET ENSOLEILLÉ - CDN / NDG"
"                            1750,00$"
                                **Dernier mois Gratuit**Condo à louer -Canal Lachine- 2 chambres
"                            1475,00$"
                                À 250 mètres du métro Laurier
"                            1550,00$"
                                NEWLY RENOVATED & SPACIOUS 1400 SQ FT 2 CLOSED BDRM APARTMENT
"                            1900,00$"
                                3 1/2  Rénovés*** Disponible 1er Novembre ***
"                            660,00$"
                                ***4 1/2 fraîchement rénové disponible maintenant!***
"                            645,00$"
                                STUDIO metro NAMUR
"                            865,00$"
                                Griffintown – Spacious 4 ½ (800 sqft) 2 bdr + 230sqft terr
"                            1895,00$"
"                                4 1/2 in Westmount, fully furnished with an Amazing View"
"                            1700,00$"
"                                Spacious 5 1/2 with AC, Two balconies. Last month free"
"                            1250,00$"
                                3 1/2 flambant neuf à Louer à Rosemont
"                            1045,00$"
                                Studio meublé - tout inclus - disponible 1er décembre
"                            1025,00$"
                                Recherché :Looking  for a two bedroom pet friendly 
"                            875,00$"
"                                Villeray, 41/2, rénové, décembre, tranquille 1050$"
"                            1050,00$"
                                4 et demi dans Villeray
"                            900,00$"
                                **SPACIOUS 2 BEDROOM CONDOS WITH VIEWS ON THE FOREST***
"                            1725,00$"
                                All included apartment for rent on Mont Royal Plateau
"                            1850,00$"
                                Grand 5 1/2 à louer à Verdun
"                            1000,00$"
                                Appartement acec électroménagers 
"                            950,00$"
"                                4 1/2  46e rue, près PIE-IX (quartier St-Michel)"
"                            585,00$"
                                A loué
"                            900,00$"
"                                Studio tout équipé, tout inclus, proche rue Masson"
"                            650,00$"
                                Grand 31/2 Griffintown!! EXALTO
"                            1750,00$"
"                                VSL - NEW 1 BEDROOM UNTS... NOUV, UNITES 1 CHAMBRE"
"                            750,00$"
"                                3 1/2, NAVARIN, À VILLE ST. LAURENT, à coté du métro CÔTE- VERTU"
"                            945,00$"
"                                1,one,bedroom,3 1/2, CDN,Cote des Neige,University,Université"
"                            995,00$"
                                CONDO NEUF À LOUER PLATEAU MONT ROYAL / NEW CONDOS FOR RENT
"                            1650,00$"
"                                3 1/2,  métro Cote Vertu, tout inclus, chauffage électrique/"
"                            925,00$"
"                                4 1/2 Rénové Cartierville Montreal incluant électro, chauffage"
"                            890,00$"
                                3 1/2 downtown Montreal
"                            950,00$"
                                Superbe 3 1/2 meublé style loft 2e étage plateau mont-royal!
"                            1340,00$"
                                Beau 31/2 Griffintown!! EXALTO
"                            1500,00$"
                                3 1/2 Rénové Cartierville avec électros (poêle/frigo) et chauffé
"                            715,00$"
"                                2 et demi, métro St-Michel"
"                            460,00$"
"                                1er décembre: 4 1/2 Plateau près du parc Laurier, $1220/mois"
"                            1220,00$"
                                Appartement 4 1/2 Cartierville
"                            700,00$"
                                2 1/2 - 530$ - métro Viau-Stade Olympique
"                            530,00$"
